Date,Open,High,Low,Close,Volume,MA_20,MA_50,BB_MID_20,BB_UPPER_20,BB_LOWER_20,Return,LogReturn,RollingVol_20
2022-02-11,303.2099914550781,305.32000732421875,283.5666809082031,286.6666564941406,79645800,309.8529968261719,,309.8529968261719,346.9999061368788,272.70608751546496,-0.04925102969626416,-0.050505215210130634,0.6922027291791771
2022-02-14,287.19000244140625,299.6266784667969,284.3833312988281,291.9200134277344,67756500,306.9554977416992,,306.9554977416992,339.74449737752076,274.1664981058777,0.01832566437213501,0.018159773032297852,0.6926206885132493
2022-02-15,300.0,307.6666564941406,297.7933349609375,307.4766540527344,57286200,305.15416412353517,,305.15416412353517,333.0880885216378,277.2202397254325,0.053290764282768466,0.05191932445845771,0.7242975383633329
2022-02-16,304.6833190917969,308.80999755859375,300.4033203125,307.7966613769531,51294300,303.94983062744143,,303.94983062744143,328.95496971514495,278.9446915397379,0.0010407532409399955,0.0010402120327626255,0.7164429330461171
2022-02-17,304.4200134277344,306.1666564941406,291.3666687011719,292.1166687011719,55178400,301.95116424560547,,301.95116424560547,323.6584616245845,280.24386686662643,-0.05094269900666093,-0.05228610180162916,0.7364788430705167
2022-02-18,295.3333435058594,295.6233215332031,279.2033386230469,285.6600036621094,68501700,300.5024978637695,,300.5024978637695,322.5112232813061,278.4937724462329,-0.022103035296720752,-0.022350967561475237,0.7176861480516645
2022-02-22,278.0433349609375,285.57666015625,267.0333251953125,273.84332275390625,83288100,298.69466400146484,,298.69466400146484,323.2151936563145,274.1741343466152,-0.04136624223452856,-0.04224617718140919,0.729256582482277
2022-02-23,276.80999755859375,278.4333190917969,253.52000427246094,254.67999267578125,95256900,296.1219970703125,,296.1219970703125,327.2602389065851,264.9837552340399,-0.06997917599526948,-0.07254830168258311,0.7663402700764956
2022-02-24,233.4633331298828,267.49334716796875,233.3333282470703,266.92333984375,135322200,293.8446640014648,,293.8446640014648,326.57042215877533,261.1189058441543,0.04807345500262783,0.04695367409397792,0.7854588282214289
2022-02-25,269.74334716796875,273.1666564941406,260.79998779296875,269.9566650390625,76067700,293.5241638183594,,293.5241638183594,327.08552691242136,259.96280072429744,0.011364031324829549,0.011299945777284081,0.6593884476427336
2022-02-28,271.6700134277344,292.28668212890625,271.57000732421875,290.1433410644531,99006900,293.9254974365234,,293.9254974365234,327.102254787853,260.74874008519384,0.07477746853358713,0.07211363413565586,0.7056810210634548
2022-03-01,289.8933410644531,296.6266784667969,284.59332275390625,288.1233215332031,74766900,292.7196640014648,,292.7196640014648,324.829592775718,260.6097352272116,-0.006962143345558558,-0.006986492144572377,0.5986322039065749
2022-03-02,290.7099914550781,295.49334716796875,281.42333984375,293.2966613769531,74643300,291.8636642456055,,291.8636642456055,322.88138556070646,260.8459429305045,0.01795529711451649,0.01779600470296842,0.6035368235917495
2022-03-03,292.92333984375,295.4800109863281,277.5333251953125,279.7633361816406,61623600,290.7574981689453,,290.7574981689453,321.84804806978593,259.66694826810465,-0.04614210448825773,-0.04724057511561311,0.6179412213953892
2022-03-04,283.0333251953125,285.2166748046875,275.0533447265625,279.42999267578125,66999600,289.87666473388674,,289.87666473388674,321.21420686849956,258.5391225992739,-0.0011915196265851469,-0.0011922300504741562,0.6162532528395336
2022-03-07,285.4333190917969,288.71331787109375,268.19000244140625,268.1933288574219,72494100,287.89766387939454,,287.89766387939454,319.4746185576344,256.32070920115467,-0.04021280504200253,-0.04104369101185902,0.6126440518417318
2022-03-08,265.1766662597656,283.3299865722656,260.72332763671875,274.79998779296875,80399100,286.5153305053711,,286.5153305053711,317.8300432882834,255.2006177224588,0.02463394210323222,0.024335419149005895,0.6209805370706653
2022-03-09,279.82666015625,286.85333251953125,277.336669921875,286.3233337402344,59184000,285.46483001708987,,285.46483001708987,315.20928388725787,255.72037614692186,0.04193357517885765,0.04107819387010212,0.6382466870265383
2022-03-10,283.8166809082031,284.8166809082031,270.1199951171875,279.4333190917969,58648500,283.90316314697264,,283.90316314697264,311.26025803799246,256.54606825595283,-0.024063755330148706,-0.024358017786858904,0.6399723852721356
2022-03-11,280.0666809082031,281.26666259765625,264.5899963378906,265.1166687011719,67037100,282.0831634521484,,282.0831634521484,309.3494896171296,254.81683728716723,-0.0512345859010529,-0.05259370365966602,0.6564043747026576
2022-03-14,260.2033386230469,266.8999938964844,252.01333618164062,255.4566650390625,71152200,280.52266387939454,,280.52266387939454,310.154291392068,250.89103636672107,-0.036436802368687404,-0.03711720154932235,0.6461218598902613
2022-03-15,258.42333984375,268.5233459472656,252.19000244140625,267.2966613769531,66841200,279.29149627685547,306.75919677734373,279.29149627685547,308.97534089996884,249.60765165374212,0.046348355546253384,0.04530634609366675,0.6663226497198325
2022-03-16,269.6666564941406,280.6666564941406,267.4200134277344,280.07666015625,84028800,277.92149658203124,304.36219665527346,277.92149658203124,304.4943195817699,251.34867358229258,0.047812040425278646,0.046704219074345354,0.6607092011958865
2022-03-17,276.9966735839844,291.6666564941406,275.239990234375,290.5333251953125,66582900,277.0583297729492,302.5089300537109,277.0583297729492,300.4797661573897,253.6368933885087,0.037335010469022656,0.03665493442277862,0.6766905914561734
2022-03-18,291.4966735839844,302.6166687011719,289.1300048828125,301.7966613769531,100414200,277.5423294067383,301.29072998046877,277.5423294067383,302.61579559726954,252.46886321620707,0.03876779427650434,0.03803519751155836,0.6650887309107191
2022-03-21,304.99334716796875,314.2833251953125,302.36334228515625,307.0533447265625,81981600,278.61199645996095,300.3337969970703,278.61199645996095,306.7782080025063,250.4457849174156,0.017417963888751054,0.017268009913468576,0.6609977891805616
2022-03-22,310.0,332.6199951171875,307.25,331.32666015625,105868500,281.4861633300781,300.11393005371093,281.4861633300781,318.0755558420722,244.896770818084,0.07905243778179138,0.0760832835953988,0.6851299890544993
2022-03-23,326.64666748046875,346.8999938964844,325.4666748046875,333.03668212890625,120676200,285.40399780273435,299.7205303955078,285.40399780273435,326.420346212306,244.3876493931627,0.005161136057840299,0.005147863044765912,0.6134394288112406
2022-03-24,336.57666015625,341.4966735839844,329.6000061035156,337.97332763671875,68920800,288.9564971923828,299.3839971923828,288.9564971923828,335.20687678090474,242.70611760386092,0.014823128420135223,0.014714339594958641,0.6005994752975281
2022-03-25,336.0,340.6000061035156,332.44000244140625,336.8800048828125,62031600,292.3026641845703,298.7467974853516,292.3026641845703,342.29728695668643,242.30804141245412,-0.003234937980317265,-0.003240181703986614,0.6029730816466652
2022-03-28,355.0333251953125,365.9599914550781,351.20001220703125,363.9466552734375,102506100,295.99282989501955,299.1486639404297,295.99282989501955,355.33713885373857,236.6485209363005,0.0803450783611821,0.07728050710253655,0.6101466962569961
2022-03-29,369.3299865722656,371.5899963378906,357.7033386230469,366.5233459472656,73614900,299.91283111572267,299.48173095703123,299.91283111572267,366.9298668428235,232.89579538862182,0.007079858095940583,0.007054913567225325,0.6065808567958909
2022-03-30,363.72332763671875,371.3166809082031,361.3333435058594,364.663330078125,59865000,303.4811645507813,299.9049310302734,303.4811645507813,376.3585496252204,230.60377947634214,-0.00507475414515135,-0.005087674440050588,0.6091310557443458
2022-03-31,364.8566589355469,367.71331787109375,358.8800048828125,359.20001220703125,48992700,307.45299835205077,300.4512646484375,307.45299835205077,383.47838647901324,231.4276102250883,-0.014981813142339484,-0.01509517416561853,0.5783537867269688
2022-04-01,360.3833312988281,364.9166564941406,355.5466613769531,361.5299987792969,54263100,311.55799865722656,301.0400646972656,311.55799865722656,390.03876514749993,233.0772321669532,0.006486599368272561,0.006465651918934319,0.57658588816768
2022-04-04,363.1266784667969,383.3033447265625,357.510009765625,381.8166809082031,82035900,317.2391662597656,302.3837316894531,317.2391662597656,398.8887647124008,235.58956780713044,0.05611341298759176,0.05459557817973847,0.5575846072581252
2022-04-05,378.76666259765625,384.2900085449219,362.4333190917969,363.7533264160156,80075100,321.686833190918,303.45879821777345,321.686833190918,403.29368121240384,240.07998516943212,-0.047308971544201106,-0.048464637280470575,0.6039791411036649
2022-04-06,357.8233337402344,359.6666564941406,342.5666809082031,348.586669921875,89348400,324.8,304.30786499023435,324.8,405.47172827693237,244.12827172306766,-0.041694894294368345,-0.042589069768463106,0.6268528796416118
2022-04-07,350.7966613769531,358.86334228515625,340.5133361816406,352.4200134277344,79447200,328.4493347167969,305.106865234375,328.4493347167969,407.0569991452486,249.8416702883452,0.010996816105212748,0.01093679078037125,0.6136975511484088
2022-04-08,347.7366638183594,349.4800109863281,340.8133239746094,341.8299865722656,55013700,332.2850006103516,306.4161315917969,332.2850006103516,405.158072541509,259.41192867919415,-0.03004944796541842,-0.030510186068030958,0.5875060914836121
2022-04-11,326.79998779296875,336.15667724609375,324.8800048828125,325.30999755859375,59357100,335.7776672363281,307.2799981689453,335.7776672363281,399.2340509771731,272.3212834954831,-0.048328086073804455,-0.049534931817513166,0.6029247962705254
2022-04-12,332.5466613769531,340.39666748046875,325.5333251953125,328.98333740234375,65976000,338.8620010375977,307.6148651123047,338.8620010375977,393.717097202309,284.00690487288637,0.011291813566499442,0.01122853693277581,0.590017874798856
2022-04-13,327.02667236328125,342.0799865722656,324.3666687011719,340.7900085449219,55121100,341.8976684570313,308.22233215332034,341.8976684570313,389.2637297227286,294.53160719133393,0.03588835603591267,0.03525937358618668,0.5820176721409525
2022-04-14,333.0966796875,337.57000732421875,327.39666748046875,328.3333435058594,58422300,343.7876693725586,308.75126586914064,343.7876693725586,385.16166563675677,302.4136731083604,-0.03655231880843268,-0.03723709338922126,0.595754119252004
2022-04-18,329.6766662597656,338.3066711425781,324.4700012207031,334.7633361816406,51715200,345.43600311279295,309.5055993652344,345.43600311279295,382.1280062492911,308.7439999762948,0.019583733431163042,0.01939443951963136,0.5861039717590909
2022-04-19,335.0199890136719,344.9800109863281,331.77667236328125,342.7166748046875,49847700,347.2191696166992,310.2044659423828,347.2191696166992,379.2241439779052,315.2141952554932,0.023758093445249484,0.023480261839117743,0.5882138277522703
2022-04-20,343.3333435058594,344.6666564941406,325.0833435058594,325.73333740234375,70711200,346.9395034790039,310.6701995849609,346.9395034790039,379.61982812263847,314.25917883536937,-0.04955503671370076,-0.05082502163771964,0.5579386476722953
2022-04-21,358.24334716796875,364.0733337402344,332.1400146484375,336.260009765625,105416400,347.10066986083984,311.24873291015626,347.10066986083984,379.52308199809966,314.67825772358003,0.03231684066245499,0.03180563608534794,0.5696417752752907
2022-04-22,338.3033447265625,344.95001220703125,331.3333435058594,335.01666259765625,69696600,346.95283660888674,311.73573303222656,346.95283660888674,379.57681424189343,314.32885897588005,-0.003697576672395231,-0.003704429607069112,0.567285162228684
2022-04-25,326.3233337402344,336.2066650390625,325.1000061035156,332.67333984375,68341200,346.7425033569336,312.35886657714843,346.7425033569336,379.6925321603427,313.79247455352447,-0.006994645387893739,-0.007019222592886596,0.5676910831517371
2022-04-26,331.80999755859375,333.3333435058594,291.6666564941406,292.1400146484375,136133700,343.1521713256836,312.46833374023436,343.1521713256836,383.11198044828234,303.1923622030848,-0.12184121881948873,-0.1299278575282087,0.6595713167372461
2022-04-27,299.52667236328125,306.0,292.4533386230469,293.836669921875,76956300,339.51783752441406,312.5066668701172,339.51783752441406,383.54264959844335,295.4930254503848,0.005807678470473254,0.005790878918745771,0.6591277934437676
2022-04-28,299.99334716796875,300.0,273.8999938964844,292.5033264160156,124948500,335.9098373413086,312.2072003173828,335.9098373413086,382.9799743124662,288.83970037015104,-0.004537702888526063,-0.004548029513557434,0.6591953384045499
2022-04-29,300.75,311.4666748046875,290.0,290.2533264160156,88133100,332.46250305175784,311.85633361816406,332.46250305175784,382.3644954058534,282.56051069766227,-0.007692220213591394,-0.007721957937068309,0.6591110740617464
2022-05-02,286.92333984375,302.1199951171875,282.6766662597656,300.9800109863281,75781500,329.43500366210935,312.0336004638672,329.43500366210935,379.25870324797427,279.61130407624444,0.03695628471433299,0.03628977282780161,0.6776285065913836
2022-05-03,301.05999755859375,308.02667236328125,296.1966552734375,303.0833435058594,63709500,325.4983367919922,312.3820672607422,325.4983367919922,370.05941941835187,280.9372541656325,0.006988279761963367,0.006963974902024329,0.6381268705926377
2022-05-04,301.3133239746094,318.5,295.09332275390625,317.5400085449219,81643800,323.1876708984375,313.2560009765625,323.1876708984375,364.0343292630273,282.3410125338477,0.04769864576468552,0.04659599279666411,0.6541967334411676
2022-05-05,313.00665283203125,315.20001220703125,285.8999938964844,291.09332275390625,92519100,320.31300354003906,313.984267578125,320.31300354003906,361.72187344131856,278.90413363875956,-0.08328615317548016,-0.08695990905101429,0.7034990847526461
2022-05-06,295.6666564941406,296.0,281.03668212890625,288.54998779296875,72903000,317.11950225830077,314.4168005371094,317.11950225830077,357.94998360321085,276.2890209133907,-0.008737180698190294,-0.00877557365586079,0.6995540061176534
2022-05-09,278.8166809082031,281.8766784667969,260.3833312988281,262.3699951171875,90810300,313.14650268554686,314.2650671386719,313.14650268554686,359.006851268318,267.28615410277575,-0.09072948807249681,-0.0951126361970946,0.7596795549306993
2022-05-10,273.10333251953125,275.1199951171875,258.0833435058594,266.67999267578125,84401700,310.2150024414062,313.7958001708984,310.2150024414062,360.118861671912,260.31114321090047,0.016427173986372612,0.016293707630266798,0.7538666653718201
2022-05-11,265.0,269.92333984375,242.39999389648438,244.6666717529297,97224600,305.99916915893556,312.92666717529295,305.99916915893556,362.97237669868383,249.02596161918729,-0.08254582843646041,-0.08615264955046516,0.795694223644265
2022-05-12,233.6666717529297,253.22000122070312,226.6666717529297,242.6666717529297,140313000,301.09300231933594,311.9140673828125,301.09300231933594,362.20108353844336,239.98492110022855,-0.008174386751047313,-0.008207980246495447,0.7740863102180661
2022-05-13,257.82666015625,262.45001220703125,250.52333068847656,256.5299987792969,92150700,297.5028350830078,311.44940063476565,297.5028350830078,360.2864696162038,234.7192005498118,0.05712909369145702,0.05555683158900242,0.8110729922177291
2022-05-16,255.72000122070312,256.586669921875,239.69667053222656,241.4566650390625,86098500,292.8375015258789,310.68993408203124,292.8375015258789,357.79254529126985,227.88245776048797,-0.05875856161837267,-0.06055559591829793,0.8191939095204485
2022-05-17,249.1199951171875,254.82666015625,242.9499969482422,253.8699951171875,80236200,288.3951675415039,310.4034674072266,288.3951675415039,351.10057254540015,225.6897625376076,0.05141017778952928,0.050132289582274676,0.8415334929442152
2022-05-18,248.17333984375,253.5,233.60333251953125,236.60333251953125,87811800,283.9386672973633,309.6395343017578,283.9386672973633,348.1224404347233,219.7548941600033,-0.06801379812405906,-0.07043726926027942,0.8553716111356386
2022-05-19,235.6666717529297,244.6666717529297,231.3699951171875,236.47332763671875,90296700,278.94933319091797,308.6425341796875,278.94933319091797,341.50114074123735,216.3975256405986,-0.0005494634476534976,-0.0005496144580126333,0.8389483029531609
2022-05-20,237.99667358398438,240.52667236328125,211.0,221.3000030517578,144973200,273.26350021362305,307.47986785888673,273.26350021362305,335.0249886192702,211.5020118079759,-0.06416505716141863,-0.06631616117599509,0.8544860855116742
2022-05-23,218.33999633789062,226.65333557128906,212.68666076660156,224.96665954589844,88903500,267.87816619873047,306.67686767578124,267.87816619873047,326.532920952739,209.2234114447219,0.01656871415985961,0.016432950581559483,0.8634858973986209
2022-05-24,217.8433380126953,217.97332763671875,206.85667419433594,209.3866729736328,89092500,263.74049911499026,305.75546783447265,263.74049911499026,326.70584952638126,200.77514870359923,-0.06925464690507588,-0.07176955888757142,0.7861039148409729
2022-05-25,207.9499969482422,223.10667419433594,207.6699981689453,219.60000610351562,92139300,260.02866592407224,304.8015347290039,260.02866592407224,324.26354321433837,195.79378863380612,0.04877737911795821,0.04762508488803113,0.8154239678841149
2022-05-26,220.47332763671875,239.55667114257812,217.8866729736328,235.91000366210938,106003200,257.19899978637693,303.9182015991211,257.19899978637693,320.3879953699304,194.01000420282347,0.07427138936829314,0.07164265445291097,0.8708018880628818
2022-05-27,241.0833282470703,253.26666259765625,240.17666625976562,253.2100067138672,89295000,255.34683380126953,303.1717352294922,255.34683380126953,316.59825132066555,194.0954162818735,0.07333306253742577,0.0707688185938516,0.9177305172850346
2022-05-31,257.9466552734375,259.6000061035156,244.7433319091797,252.75332641601562,101914500,252.9354995727539,302.19086853027346,252.9354995727539,310.296398539807,195.57460060570085,-0.001803563389055185,-0.0018051917677216725,0.9038499280679179
2022-06-01,251.72000122070312,257.32666015625,243.63999938964844,246.7899932861328,77247900,250.12083206176757,300.9856015014648,250.12083206176757,302.42220449298435,197.8194596305508,-0.02359349020027357,-0.023876273341224673,0.9033762767579117
2022-06-02,244.1566619873047,264.2099914550781,242.06666564941406,258.3333435058594,93473100,247.16049880981444,299.525735168457,247.16049880981444,289.06298693766536,205.25801068196355,0.04677398003874078,0.04571303469577831,0.9026441959613516
2022-06-03,243.22666931152344,247.79666137695312,233.4166717529297,234.51666259765625,112393800,244.33166580200196,297.55533477783206,244.33166580200196,281.0664638161975,207.59686778780642,-0.09219359988526965,-0.09672413884722543,0.9142312992065617
2022-06-06,244.35333251953125,244.86666870117188,234.35000610351562,238.27999877929688,84204600,241.81816635131835,295.5614682006836,241.81816635131835,272.13187582138085,211.50445688125586,0.0160472016783606,0.01591980642197778,0.919148042608306
2022-06-07,234.0,239.99667358398438,230.0933380126953,238.8866729736328,72808500,240.6440002441406,293.6016015625,240.6440002441406,269.3842794449778,211.90372104330342,0.0025460558898939833,0.002542820180630796,0.8622087617808412
2022-06-08,240.086669921875,249.9633331298828,239.17666625976562,241.86666870117188,76210500,239.40333404541016,291.1600018310547,239.40333404541016,265.4250023219458,213.38166576887454,0.012474516432601446,0.012397350726358317,0.8610613326126108
2022-06-09,249.33999633789062,255.54666137695312,239.32666015625,239.7066650390625,96491400,239.15533370971679,288.6236682128906,239.15533370971679,265.06007213842906,213.25059528100448,-0.008930555308462429,-0.008970671737446728,0.806286629247669
2022-06-10,235.1566619873047,239.5,227.913330078125,232.22999572753906,97536600,238.63349990844728,285.9750015258789,238.63349990844728,264.66060358711576,212.6063962297788,-0.031190911234383223,-0.0316877053198606,0.8133380934555223
2022-06-13,223.1666717529297,226.63333129882812,214.68333435058594,215.73666381835938,102767400,236.59383316040038,283.1057345581055,236.59383316040038,263.104898259479,210.08276806132176,-0.07102153990705962,-0.07366972655880115,0.8209472926676326
2022-06-14,218.2866668701172,226.3300018310547,211.73666381835938,220.88999938964844,97988700,235.56549987792968,280.2929345703125,235.56549987792968,262.8661171629832,208.2648825928762,0.023887157055640484,0.023606322357198544,0.804577209704118
2022-06-15,220.9166717529297,235.663330078125,218.14999389648438,233.0,119131800,234.52200012207032,277.31660095214846,234.52200012207032,260.4369907179992,208.60700952614144,0.05482367080362738,0.0533736162801124,0.8075704197456786
2022-06-16,222.73666381835938,225.1666717529297,208.69332885742188,213.10000610351562,107390700,233.34683380126953,274.30353454589846,233.34683380126953,260.94159519995776,205.75207240258132,-0.08540769912654234,-0.08927688581957327,0.8304813825871842
2022-06-17,213.43333435058594,220.97000122070312,213.19667053222656,216.75999450683594,92641800,232.36116714477538,271.66700103759763,232.36116714477538,260.8785822044665,203.84375208508428,0.017174980283869212,0.017029157609637507,0.8341318269419464
2022-06-21,224.60333251953125,243.57666015625,224.3333282470703,237.0366668701172,122793000,233.14800033569335,269.3593341064453,233.14800033569335,261.2456978820993,205.05030278928737,0.0935443480214786,0.08942411634475682,0.8633672354147844
2022-06-22,234.50332641601562,246.8333282470703,233.82666015625,236.086669921875,101107500,233.7040008544922,267.2444677734375,233.7040008544922,261.55908295896967,205.84891875001472,-0.004007805884153504,-0.004015858661335937,0.8623346812267586
2022-06-23,237.9066619873047,239.31666564941406,228.6366729736328,235.07000732421875,104202600,234.9881675720215,265.43966796875,234.9881675720215,260.38233785500705,209.59399728903594,-0.004306310889948484,-0.0043156097521520964,0.8174457319581829
2022-06-24,237.47000122070312,246.06666564941406,236.086669921875,245.7066650390625,95770800,236.29350051879882,263.77413452148437,236.29350051879882,261.03262888385234,211.55437215374533,0.04524889345059324,0.04425503260828766,0.8152424988546991
2022-06-27,249.36666870117188,252.07000732421875,242.56666564941406,244.9199981689453,89178300,236.74400024414064,261.85673431396486,236.74400024414064,261.78008634764774,211.70791414063353,-0.0032016505127857586,-0.003206786761701394,0.7772499754426386
2022-06-28,244.48333740234375,249.97000122070312,232.3433380126953,232.663330078125,90391200,235.7166664123535,259.94333404541015,235.7166664123535,259.56593359284005,211.86739923186698,-0.0500435578248114,-0.05133914578061633,0.7542100177094265
2022-06-29,230.5,231.17333984375,222.27333068847656,228.49000549316406,82897200,234.50350036621094,257.81786743164065,234.50350036621094,257.1415319238396,211.8654688085823,-0.01793718238090891,-0.018100003611393488,0.75573119156112
2022-06-30,224.50999450683594,229.4566650390625,218.8633270263672,224.47332763671875,94600500,233.38766708374024,255.45300048828125,233.38766708374024,255.67302703736132,211.10230713011916,-0.017579227799377373,-0.0177355774717728,0.7540142606172653
2022-07-01,227.0,230.22999572753906,222.1199951171875,227.26333618164062,74460300,231.83416671752929,253.4836004638672,231.83416671752929,250.8962835344914,212.77204990056717,0.012429131666979787,0.012352524133575146,0.7334260112848898
2022-07-05,223.0,233.14666748046875,216.1666717529297,233.06666564941406,84581100,231.76166687011718,251.41973358154297,231.76166687011718,250.7918288477135,212.73150489252086,0.025535704813974602,0.025215114905161356,0.6581229991908697
2022-07-06,230.77999877929688,234.56333923339844,227.18666076660156,231.73333740234375,71853600,231.43433380126953,249.35406707763673,231.43433380126953,250.21600331489606,212.652664287643,-0.005720802000385383,-0.00573722846648063,0.655524097672936
2022-07-07,233.9199981689453,245.3633270263672,232.2100067138672,244.5433349609375,81930600,231.71716690063477,247.59146697998048,231.71716690063477,251.13108720317175,212.3032465980978,0.055279044880592876,0.05380522947187794,0.6842327382189318
2022-07-08,242.3333282470703,254.97999572753906,241.16000366210938,250.76333618164062,101854200,232.1620002746582,246.76393341064454,232.1620002746582,252.91652077175877,211.40747977755763,0.02543516968760029,0.02511707828484195,0.6884774142562093
2022-07-11,252.10333251953125,253.06333923339844,233.6266632080078,234.3433380126953,99241200,231.89383392333986,245.57406677246092,231.89383392333986,252.37469060329062,211.4129772433891,-0.06548005948146851,-0.06772231414560198,0.7309504523778031
2022-07-12,236.84666442871094,239.77333068847656,228.3699951171875,233.07000732421875,87930900,231.93583450317382,244.385400390625,231.93583450317382,252.4230380948048,211.44863091154284,-0.005433611636988744,-0.005448427397798375,0.7222849407512267
2022-07-13,225.5,242.05999755859375,225.03334045410156,237.0399932861328,97954500,233.0010009765625,243.32113372802735,233.0010009765625,252.11089861025638,213.8911033428686,0.017033448479672808,0.016890005886123306,0.6690475922583984
2022-07-14,234.89666748046875,238.65333557128906,229.3333282470703,238.31333923339844,78557400,233.87216796875,242.06780029296874,233.87216796875,252.23121754115718,215.51311839634283,0.005371861218914864,0.005357484236889209,0.6653365988443931
2022-07-15,240.0,243.6233367919922,236.88999938964844,240.06666564941406,69683100,234.2255012512207,240.80746673583985,234.2255012512207,252.78478927686834,215.66621322557305,0.0073572315408600986,0.007330299130864308,0.6394002060106654
2022-07-18,244.93666076660156,250.51666259765625,239.60333251953125,240.54666137695312,82537500,235.59783401489258,239.26759979248047,235.59783401489258,251.44000719718636,219.7556608325988,0.001999426810217919,0.001997430616818738,0.542246792527382
2022-07-19,245.0,247.13999938964844,236.97666931152344,245.52999877929688,80890200,237.0363342285156,238.35633331298828,237.0363342285156,250.75935894641674,223.3133095106145,0.020716718219316865,0.020505045463666282,0.5433188909525287
